Measure,Country,Sex,Age.Range,Cause,Metric,Year,Rate,GDP_ProCap_USD2010,UnemploymentRate,SuicCrime,Geo_Region,HeatDeaths,HeatWave,CivilWar,ViolentEvent,Unemployment_lag1year,Unemployment_lag2year,GDP_lag1year,GDP_lag2year,Income_2010
Deaths,Australia,Female,35 to 39,Self-harm,Rate,1991,7.673112156,35316.53701,9.579000473,Not a Crime,East Asia & Pacific,0,Normal,No,No,,,,,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,1992,7.804400209,35034.53266,10.72900009,Not a Crime,East Asia & Pacific,0,Normal,No,No,9.579000473,,35316.53701,,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,1993,8.03609843,36091.38898,10.8739996,Not a Crime,East Asia & Pacific,0,Normal,No,No,10.72900009,9.579000473,35034.53266,35316.53701,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,1994,8.288151495,37133.6484,9.718999863,Not a Crime,East Asia & Pacific,0,Normal,No,No,10.8739996,10.72900009,36091.38898,35034.53266,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,1995,7.942427712,38095.12953,8.468999863,Not a Crime,East Asia & Pacific,0,Normal,No,No,9.718999863,10.8739996,37133.6484,36091.38898,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,1996,8.440649106,39056.18102,8.505999565,Not a Crime,East Asia & Pacific,0,Normal,No,No,8.468999863,9.718999863,38095.12953,37133.6484,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,1997,8.767202848,40153.61225,8.362000465,Not a Crime,East Asia & Pacific,0,Normal,No,No,8.505999565,8.468999863,39056.18102,38095.12953,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,1998,8.834188748,41555.94435,7.676000118,Not a Crime,East Asia & Pacific,0,Normal,No,No,8.362000465,8.505999565,40153.61225,39056.18102,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,1999,8.375314961,43168.29246,6.872000217,Not a Crime,East Asia & Pacific,0,Normal,No,No,7.676000118,8.362000465,41555.94435,40153.61225,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2000,8.729639476,44334.39293,6.282999992,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.872000217,7.676000118,43168.29246,41555.94435,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2001,8.340308247,44585.19852,6.742000103,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.282999992,6.872000217,44334.39293,43168.29246,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2002,8.071510404,45806.69447,6.368000031,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.742000103,6.282999992,44585.19852,44334.39293,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2003,8.00626073,46595.90092,5.928999901,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.368000031,6.742000103,45806.69447,44585.19852,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2004,7.677540315,47926.74866,5.394999981,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.928999901,6.368000031,46595.90092,45806.69447,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2005,7.319697363,48813.88776,5.032000065,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.394999981,5.928999901,47926.74866,46595.90092,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2006,7.524475852,49443.22553,4.782000065,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.032000065,5.394999981,48813.88776,47926.74866,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2007,7.849756928,51024.24113,4.376999855,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.782000065,5.032000065,49443.22553,48813.88776,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2008,7.978987077,51841.27303,4.234000206,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.376999855,4.782000065,51024.24113,49443.22553,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2009,8.41767179,51767.37784,5.56099987,Not a Crime,East Asia & Pacific,347,Heat Wave,No,No,4.234000206,4.376999855,51841.27303,51024.24113,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2010,8.413520229,52022.1256,5.210999966,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.56099987,4.234000206,51767.37784,51841.27303,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2011,8.627797794,52567.77724,5.080999851,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.210999966,5.56099987,52022.1256,51767.37784,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2012,8.226638268,53682.04722,5.223999977,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.080999851,5.210999966,52567.77724,52022.1256,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2013,8.232923958,54129.93905,5.662000179,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.223999977,5.080999851,53682.04722,52567.77724,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2014,8.803874257,54679.42018,6.077000141,Not a Crime,East Asia & Pacific,139,Heat Wave,No,No,5.662000179,5.223999977,54129.93905,53682.04722,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2015,9.159430403,55079.89212,6.053999901,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.077000141,5.662000179,54679.42018,54129.93905,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2016,8.881063943,55728.68446,5.710000038,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.053999901,6.077000141,55079.89212,54679.42018,High
Deaths,Australia,Female,35 to 39,Self-harm,Rate,2017,8.282427755,56095.18632,5.59100008,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.710000038,6.053999901,55728.68446,55079.89212,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,1991,7.779124041,35316.53701,9.579000473,Not a Crime,East Asia & Pacific,0,Normal,No,No,,,,,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,1992,7.800245699,35034.53266,10.72900009,Not a Crime,East Asia & Pacific,0,Normal,No,No,9.579000473,,35316.53701,,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,1993,7.505536373,36091.38898,10.8739996,Not a Crime,East Asia & Pacific,0,Normal,No,No,10.72900009,9.579000473,35034.53266,35316.53701,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,1994,8.02782274,37133.6484,9.718999863,Not a Crime,East Asia & Pacific,0,Normal,No,No,10.8739996,10.72900009,36091.38898,35034.53266,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,1995,8.025142643,38095.12953,8.468999863,Not a Crime,East Asia & Pacific,0,Normal,No,No,9.718999863,10.8739996,37133.6484,36091.38898,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,1996,8.183922657,39056.18102,8.505999565,Not a Crime,East Asia & Pacific,0,Normal,No,No,8.468999863,9.718999863,38095.12953,37133.6484,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,1997,8.44251865,40153.61225,8.362000465,Not a Crime,East Asia & Pacific,0,Normal,No,No,8.505999565,8.468999863,39056.18102,38095.12953,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,1998,8.550220395,41555.94435,7.676000118,Not a Crime,East Asia & Pacific,0,Normal,No,No,8.362000465,8.505999565,40153.61225,39056.18102,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,1999,8.492418651,43168.29246,6.872000217,Not a Crime,East Asia & Pacific,0,Normal,No,No,7.676000118,8.362000465,41555.94435,40153.61225,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2000,8.530015286,44334.39293,6.282999992,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.872000217,7.676000118,43168.29246,41555.94435,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2001,8.241745567,44585.19852,6.742000103,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.282999992,6.872000217,44334.39293,43168.29246,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2002,8.209999166,45806.69447,6.368000031,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.742000103,6.282999992,44585.19852,44334.39293,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2003,7.731358383,46595.90092,5.928999901,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.368000031,6.742000103,45806.69447,44585.19852,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2004,7.644691745,47926.74866,5.394999981,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.928999901,6.368000031,46595.90092,45806.69447,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2005,7.454622397,48813.88776,5.032000065,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.394999981,5.928999901,47926.74866,46595.90092,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2006,7.707181361,49443.22553,4.782000065,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.032000065,5.394999981,48813.88776,47926.74866,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2007,8.074569647,51024.24113,4.376999855,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.782000065,5.032000065,49443.22553,48813.88776,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2008,7.933495869,51841.27303,4.234000206,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.376999855,4.782000065,51024.24113,49443.22553,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2009,8.232833245,51767.37784,5.56099987,Not a Crime,East Asia & Pacific,347,Heat Wave,No,No,4.234000206,4.376999855,51841.27303,51024.24113,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2010,8.464741638,52022.1256,5.210999966,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.56099987,4.234000206,51767.37784,51841.27303,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2011,8.819210048,52567.77724,5.080999851,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.210999966,5.56099987,52022.1256,51767.37784,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2012,8.865943057,53682.04722,5.223999977,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.080999851,5.210999966,52567.77724,52022.1256,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2013,8.915104093,54129.93905,5.662000179,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.223999977,5.080999851,53682.04722,52567.77724,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2014,9.082713743,54679.42018,6.077000141,Not a Crime,East Asia & Pacific,139,Heat Wave,No,No,5.662000179,5.223999977,54129.93905,53682.04722,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2015,9.225485974,55079.89212,6.053999901,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.077000141,5.662000179,54679.42018,54129.93905,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2016,8.954086958,55728.68446,5.710000038,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.053999901,6.077000141,55079.89212,54679.42018,High
Deaths,Australia,Female,40 to 44,Self-harm,Rate,2017,8.600186691,56095.18632,5.59100008,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.710000038,6.053999901,55728.68446,55079.89212,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,1991,8.113875015,35316.53701,9.579000473,Not a Crime,East Asia & Pacific,0,Normal,No,No,,,,,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,1992,7.878247307,35034.53266,10.72900009,Not a Crime,East Asia & Pacific,0,Normal,No,No,9.579000473,,35316.53701,,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,1993,7.447138807,36091.38898,10.8739996,Not a Crime,East Asia & Pacific,0,Normal,No,No,10.72900009,9.579000473,35034.53266,35316.53701,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,1994,7.594382259,37133.6484,9.718999863,Not a Crime,East Asia & Pacific,0,Normal,No,No,10.8739996,10.72900009,36091.38898,35034.53266,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,1995,7.501360496,38095.12953,8.468999863,Not a Crime,East Asia & Pacific,0,Normal,No,No,9.718999863,10.8739996,37133.6484,36091.38898,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,1996,7.449323759,39056.18102,8.505999565,Not a Crime,East Asia & Pacific,0,Normal,No,No,8.468999863,9.718999863,38095.12953,37133.6484,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,1997,7.595867978,40153.61225,8.362000465,Not a Crime,East Asia & Pacific,0,Normal,No,No,8.505999565,8.468999863,39056.18102,38095.12953,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,1998,7.476570409,41555.94435,7.676000118,Not a Crime,East Asia & Pacific,0,Normal,No,No,8.362000465,8.505999565,40153.61225,39056.18102,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,1999,7.488016398,43168.29246,6.872000217,Not a Crime,East Asia & Pacific,0,Normal,No,No,7.676000118,8.362000465,41555.94435,40153.61225,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2000,7.227351287,44334.39293,6.282999992,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.872000217,7.676000118,43168.29246,41555.94435,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2001,7.278709459,44585.19852,6.742000103,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.282999992,6.872000217,44334.39293,43168.29246,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2002,7.555114283,45806.69447,6.368000031,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.742000103,6.282999992,44585.19852,44334.39293,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2003,7.60831289,46595.90092,5.928999901,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.368000031,6.742000103,45806.69447,44585.19852,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2004,7.666399538,47926.74866,5.394999981,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.928999901,6.368000031,46595.90092,45806.69447,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2005,7.440837516,48813.88776,5.032000065,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.394999981,5.928999901,47926.74866,46595.90092,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2006,7.631601459,49443.22553,4.782000065,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.032000065,5.394999981,48813.88776,47926.74866,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2007,7.875941463,51024.24113,4.376999855,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.782000065,5.032000065,49443.22553,48813.88776,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2008,8.001217623,51841.27303,4.234000206,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.376999855,4.782000065,51024.24113,49443.22553,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2009,8.546624147,51767.37784,5.56099987,Not a Crime,East Asia & Pacific,347,Heat Wave,No,No,4.234000206,4.376999855,51841.27303,51024.24113,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2010,8.4526231,52022.1256,5.210999966,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.56099987,4.234000206,51767.37784,51841.27303,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2011,8.396447552,52567.77724,5.080999851,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.210999966,5.56099987,52022.1256,51767.37784,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2012,8.184980664,53682.04722,5.223999977,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.080999851,5.210999966,52567.77724,52022.1256,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2013,8.533027063,54129.93905,5.662000179,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.223999977,5.080999851,53682.04722,52567.77724,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2014,8.913122253,54679.42018,6.077000141,Not a Crime,East Asia & Pacific,139,Heat Wave,No,No,5.662000179,5.223999977,54129.93905,53682.04722,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2015,9.092815046,55079.89212,6.053999901,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.077000141,5.662000179,54679.42018,54129.93905,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2016,8.697594598,55728.68446,5.710000038,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.053999901,6.077000141,55079.89212,54679.42018,High
Deaths,Australia,Female,45 to 49,Self-harm,Rate,2017,8.481546958,56095.18632,5.59100008,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.710000038,6.053999901,55728.68446,55079.89212,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,1991,8.502241616,35316.53701,9.579000473,Not a Crime,East Asia & Pacific,0,Normal,No,No,,,,,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,1992,8.358888099,35034.53266,10.72900009,Not a Crime,East Asia & Pacific,0,Normal,No,No,9.579000473,,35316.53701,,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,1993,7.701897116,36091.38898,10.8739996,Not a Crime,East Asia & Pacific,0,Normal,No,No,10.72900009,9.579000473,35034.53266,35316.53701,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,1994,7.818249286,37133.6484,9.718999863,Not a Crime,East Asia & Pacific,0,Normal,No,No,10.8739996,10.72900009,36091.38898,35034.53266,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,1995,8.16211786,38095.12953,8.468999863,Not a Crime,East Asia & Pacific,0,Normal,No,No,9.718999863,10.8739996,37133.6484,36091.38898,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,1996,8.093184569,39056.18102,8.505999565,Not a Crime,East Asia & Pacific,0,Normal,No,No,8.468999863,9.718999863,38095.12953,37133.6484,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,1997,8.3085081,40153.61225,8.362000465,Not a Crime,East Asia & Pacific,0,Normal,No,No,8.505999565,8.468999863,39056.18102,38095.12953,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,1998,7.862940568,41555.94435,7.676000118,Not a Crime,East Asia & Pacific,0,Normal,No,No,8.362000465,8.505999565,40153.61225,39056.18102,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,1999,7.26145512,43168.29246,6.872000217,Not a Crime,East Asia & Pacific,0,Normal,No,No,7.676000118,8.362000465,41555.94435,40153.61225,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,2000,7.219978215,44334.39293,6.282999992,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.872000217,7.676000118,43168.29246,41555.94435,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,2001,7.681332865,44585.19852,6.742000103,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.282999992,6.872000217,44334.39293,43168.29246,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,2002,7.772345266,45806.69447,6.368000031,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.742000103,6.282999992,44585.19852,44334.39293,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,2003,7.159804557,46595.90092,5.928999901,Not a Crime,East Asia & Pacific,0,Normal,No,No,6.368000031,6.742000103,45806.69447,44585.19852,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,2004,7.116726902,47926.74866,5.394999981,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.928999901,6.368000031,46595.90092,45806.69447,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,2005,7.410252953,48813.88776,5.032000065,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.394999981,5.928999901,47926.74866,46595.90092,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,2006,7.881503971,49443.22553,4.782000065,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.032000065,5.394999981,48813.88776,47926.74866,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,2007,8.385692603,51024.24113,4.376999855,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.782000065,5.032000065,49443.22553,48813.88776,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,2008,8.60566147,51841.27303,4.234000206,Not a Crime,East Asia & Pacific,0,Normal,No,No,4.376999855,4.782000065,51024.24113,49443.22553,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,2009,9.25985512,51767.37784,5.56099987,Not a Crime,East Asia & Pacific,347,Heat Wave,No,No,4.234000206,4.376999855,51841.27303,51024.24113,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,2010,9.162216977,52022.1256,5.210999966,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.56099987,4.234000206,51767.37784,51841.27303,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,2011,9.179961531,52567.77724,5.080999851,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.210999966,5.56099987,52022.1256,51767.37784,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,2012,9.008314315,53682.04722,5.223999977,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.080999851,5.210999966,52567.77724,52022.1256,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,2013,9.077582453,54129.93905,5.662000179,Not a Crime,East Asia & Pacific,0,Normal,No,No,5.223999977,5.080999851,53682.04722,52567.77724,High
Deaths,Australia,Female,50 to 54,Self-harm,Rate,2014,9.464392694,54679.42018,6.077000141,Not a Crime,East Asia & Pacific,139,Heat Wave,No,No,5.662000179,5.223999977,54129.93905,53682.04722,High
